show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,movie_title,release_date,genre,mpaa_rating,total_gross,inflation_adjusted_gross
s1291,Movie,The Incredibles,Brad Bird,"Craig Nelson, Holly Hunter, Samuel Jackson, Jason Lee, Dominique Louis, Teddy Newton",United States,"November 12, 2019",2004.0,PG,116 min,"Action-Adventure, Animation, Family","A family of Supers, forced to adopt civilian lives, returns to action.",,,,,,
s1292,Movie,The Journey of Natty Gann,Jeremy Kagan,"Meredith Salenger, John Cusack, Ray Wise, Lainie Kazan, Scatman Crothers, Barry Miller",United States,"November 12, 2019",1985.0,PG,101 min,"Action-Adventure, Coming of Age, Drama",A brave young girl embarks on a cross-country search for her father.,,,,,,
s1293,Movie,The Jungle Book 2,Steve Trenbirth,"John Goodman, Haley Osment, Mae Whitman, Connor Funk, Bob Joles, Tony Jay","United States, Australia","November 12, 2019",2003.0,G,77 min,"Action-Adventure, Animation, Kids",Mowgli must decide whether to live in the village or return to the jungle.,,,,,,
s1294,Movie,The Jungle Book: Mowgli's Story,Nick Marck,"Brandon Baker, Sherman Howard, Clancy Brown, Peri Gilpin, Wallace Shawn, Stephen Tobolowsky",United States,"November 12, 2019",1998.0,G,77 min,"Action-Adventure, Coming of Age, Family",Mowgli reflects on his childhood jungle adventures.,,,,,,
s1295,Movie,The Legend of Mor'du,Brian Larsen,"Julie Walters, Steve Purcell, Callum O'Neill",United States,"November 12, 2019",2012.0,TV-G,8 min,"Animation, Family, Fantasy",A prince seeks control of a kingdom from his brothers through magic.,,,,,,
s1296,Movie,The Lion King 1 1/2,Bradley Raymond,"Nathan Lane, Ernie Sabella, Julie Kavner, Jerry Stiller, Matthew Broderick, Robert Guillaume","Australia, United States","November 12, 2019",2004.0,G,80 min,"Action-Adventure, Animation, Comedy",Timon and Pumbaa reveal how they helped Simba save the Serengeti.,,,,,,
s1297,Movie,The Lion King 2: Simba's Pride,Darrell Rooney,"Matthew Broderick, Neve Campbell, Andy Dick, Robert Guillaume, James Jones, Moira Kelly","United States, Australia","November 12, 2019",1998.0,G,84 min,"Action-Adventure, Animation, Family",Simba's strong-willed daughter befriends the heir to Scar's pride.,,,,,,
s1298,Movie,The Little Mermaid,"Ron Clements, John Musker","René Auberjonois, Christopher Barnes, Jodi Benson, Pat Carroll, Paddi Edwards, Buddy Hackett",United States,"November 12, 2019",1989.0,G,86 min,"Animation, Family, Fantasy",Dive into Disney fun with Ariel in The Little Mermaid.,,,,,,
s1299,Movie,The Little Mermaid II:  Return to the Sea,Jim Kammerud,"Jodi Benson, Samuel Wright, Tara Charendoff, Pat Carroll, Buddy Hackett, Kenneth Mars","United States, Canada, Australia, Taiwan","November 12, 2019",2000.0,G,77 min,"Animation, Drama, Fantasy",Return To The Sea with The Little Mermaid’s daughter.,,,,,,
s1300,Movie,The Little Mermaid:  Ariel's Beginning,Peggy Holmes,"Jodi Benson, Samuel Wright, Jim Cummings, Sally Field, Tara Strong, Jennifer Hale",United States,"November 12, 2019",2008.0,G,79 min,"Animation, Drama, Family","Long before Prince Eric, Ariel faces a choice between family and music.",,,,,,
s1301,Movie,The Little Whirlwind,Riley Thomas,"Walt Disney, Thelma Boardman",United States,"November 12, 2019",1941.0,TV-Y7,9 min,"Animation, Family, Kids",Mickey tries to clean Minnie's yard despite a playful whirlwind. See details for advisory.,,,,,,
s1302,Movie,The Living Desert,James Algar,Winston Hibler,United States,"November 12, 2019",1953.0,G,69 min,"Animals & Nature, Documentary, Family",The desert teems with vitality in this true-life adventure.,,,,,,
s1303,Movie,The Lizzie McGuire Movie,Jim Fall,"Hilary Duff, Adam Lamberg, Robert Carradine, Hallie Todd, Jake Thomas, Yani Gellman",United States,"November 12, 2019",2003.0,PG,95 min,"Comedy, Coming of Age, Family",Lizzie McGuire and her pals go on a class trip to Italy.,,,,,,
s1304,Movie,The Lost Tomb of Alexander the Great,Duncan Singh,Matt McFetridge,United Kingdom,"November 12, 2019",2019.0,TV-PG,44 min,"Documentary, Historical",An archaeologist on the hunt for Alexander the Great’s lost tomb makes an extraordinary discovery.,,,,,,
s1305,Movie,The Love Bug (1969),Robert Stevenson,"Dean Jones, Michele Lee, David Tomlinson, Buddy Hackett, Joe Flynn, Benson Fong",United States,"November 12, 2019",1969.0,G,108 min,"Action-Adventure, Comedy, Family",A down-on-his-luck race car driver teams up with a little VW Bug that has a mind of its own.,,,,,,
s1306,Movie,The Many Adventures of Winnie the Pooh,"Wolfgang Reitherman, John Lounsbery","Sebastian Cabot, Junius Matthews, Barbara Luddy, Howard Morris, John Fiedler, Ralph Wright",United States,"November 12, 2019",1977.0,TV-Y,75 min,"Animation, Kids, Musical",Experience the magical tales of Pooh and his Hundred Acre Wood friends.,,,,,,
s1307,Movie,The Million Dollar Duck,Vincent McEveety,"Dean Jones, Sandy Duncan, Joe Flynn, Tony Roberts, James Gregory, Lee Montgomery",United States,"November 12, 2019",1971.0,G,93 min,"Comedy, Family",A research scientist discovers his lab duck now lays golden eggs.,,,,,,
s1308,Movie,The Mistle-Tones,Paul Hoen,"Tia Mowry, Jonathan Moore, Andy Gala, Megan Duffy, Jason Rogel, Tammy Townsend",United States,"November 12, 2019",2012.0,TV-PG,87 min,"Drama, Music",Holly forms a Christmas singing group to compete with a harsh rival.,,,,,,
s1309,Movie,The Muppet Christmas Carol,Brian Henson,"Michael Caine, Steve Whitmire, Frank Oz, Dave Goelz, Jerry Nelson, David Rudman","United States, United Kingdom","November 12, 2019",1992.0,G,87 min,"Comedy, Drama, Family",The Muppets present their own touching rendition of Charles Dickens' classic tale.,,,,,,
s1310,Movie,The Muppet Movie,James Frawley,"Jim Henson, Frank Oz, Jerry Nelson, Richard Hunt, Dave Goelz, Charles Durning","United Kingdom, United States","November 12, 2019",1979.0,G,95 min,"Action-Adventure, Comedy, Family","On his way to Hollywood, Kermit dodges a villain eager to serve him up as fried frog-legs.",,,,,,
s1311,Movie,The Muppets,James Bobin,"Jason Segel, Amy Adams, Chris Cooper, Rashida Jones, Steve Whitmire, Eric Jacobson",United States,"November 12, 2019",2011.0,PG,108 min,"Comedy, Family, Kids",The Muppets' biggest fan reunites the gang to save their beloved theater.,,,,,,
s1312,TV Show,The Muppets (Series),,"Bill Barretta, Dave Goelz, Eric Jacobson, Peter Linz, David Rudman, Matt Vogel",United States,"November 12, 2019",2015.0,TV-PG,1 Season,Comedy,"""The Muppets"" return with a documentary-style show.",,,,,,
s1313,TV Show,The New Adventures of Winnie the Pooh,,"Jim Cummings, Paul Winchell, John Fiedler, Ken Sansome, Tim Hoskins, Patty Paris",United States,"November 12, 2019",1988.0,TV-Y,4 Seasons,"Animation, Kids",The stories of Winnie the Pooh and friends.,,,,,,
s1314,Movie,The Old Mill,Wilfred Jackson,,United States,"November 12, 2019",1937.0,TV-Y7,9 min,"Action-Adventure, Animation, Family",Animals try to stay safe and dry in an old mill. See details for advisory.,,,,,,
s1315,Movie,The Olympic Champ,Jack Kinney,,United States,"November 12, 2019",1942.0,TV-G,7 min,"Animation, Comedy, Family",Goofy demonstrates Olympic events to the narration of their history. See details for advisory.,,,,,,
s1316,Movie,The Parent Trap,Nancy Meyers,"Dennis Quaid, Natasha Richardson, Lisa Walter, Elaine Hendrix, Simon Kunz, Ronnie Stevens","United States, United Kingdom","November 12, 2019",1998.0,PG,129 min,"Comedy, Family, Romance",Identical twins scheme to switch places and reunite their divorced parents.,,,,,,
s1317,Movie,The Parent Trap (1961),David Swift,"Hayley Mills, Maureen O'Hara, Brian Keith, Charlie Ruggles, Una Merkel, Leo Carroll",United States,"November 12, 2019",1961.0,G,129 min,"Comedy, Family, Romance","Twins separated at birth reunite, then switch places to try and get their parents back together.",,,,,,
s1318,Movie,The Pied Piper,Wilfred Jackson,,United States,"November 12, 2019",1933.0,TV-G,8 min,"Animation, Family, Musical",The Pied Piper lures the children out of town. See details for advisory.,,,,,,
s1319,Movie,The Plausible Impossible (Disneyland: 1954-58),"Wilfred Jackson, William Beaudine",Walt Disney,United States,"November 12, 2019",1956.0,TV-PG,52 min,"Documentary, Family",Walt Disney explains some of the techniques of animation. See details for advisory.,,,,,,
s1320,Movie,The Poof Point,Neal Israel,"Tahj Mowry, Dawnn Lewis, Raquel Lee, Mark Curry, Bruce Newbold, Jan Felt",United States,"November 12, 2019",2001.0,TV-G,80 min,"Comedy, Coming of Age, Science Fiction",Eddie and Marie’s parents invent a machine that makes them younger.,,,,,,
s1321,Movie,The Prince and the Pauper,Don Chaffey,"Guy Williams, Laurence Naismith, Donald Houston, Sean Scully, Niall MacGinnis, Geoffrey Keen",United Kingdom,"November 12, 2019",1962.0,G,94 min,"Action-Adventure, Coming of Age, Family","After meeting his lookalike, a prince trades places with a pauper. See details for advisory.",,,,,,
s1322,Movie,The Princess and the Frog,"John Musker, Ron Clements","Anika Rose, Bruno Campos, Keith David, Michael-Leon Wooley, Jennifer Cody, Jim Cummings",United States,"November 12, 2019",2009.0,G,99 min,"Animation, Comedy, Family",A fateful kiss with a frog sends Tiana on a mystical bayou adventure.,,,,,,
s1323,Movie,The Princess Diaries,Garry Marshall,"Anne Hathaway, Heather Matarazzo, Hector Elizondo, Mandy Moore, Caroline Goodall, Robert Schwartzman","United States, United Kingdom","November 12, 2019",2001.0,G,116 min,"Comedy, Coming of Age, Family",A teenager discovers that she is the princess of a small European country.,,,,,,
s1324,Movie,The Princess Diaries 2: Royal Engagement,Garry Marshall,"Anne Hathaway, Heather Matarazzo, John Rhys-Davies, Chris Pine, Callum Blue, Kathleen Marshall",United States,"November 12, 2019",2004.0,G,114 min,"Comedy, Family, Romance",Princess Mia has 30 days to find a husband... or she can't become queen.,,,,,,
s1325,Movie,The Proud Family Movie,Bruce Smith,"Tommy Davidson, Kyla Pratt, Paula Parker, Jo Payton, Orlando Brown, Soleil Frye",United States,"November 12, 2019",2005.0,TV-G,95 min,"Animation, Comedy, Family",Penny's boring family vacation becomes a mysterious island adventure.,,,,,,
s1326,Movie,The Reluctant Dragon,Alfred Werker,"Robert Benchley, Gerald Mohr, Alan Ladd, Florence Gill, Frances Gifford, Buddy Pepper",United States,"November 12, 2019",1941.0,G,74 min,"Animation, Comedy, Family",Robert Benchley gives a behind-the-scenes look at how animation is created.,,,,,,
s1327,TV Show,The Replacements,,"Nancy Cartwright, Grey DeLisle, Kath Soucie, Daran Norris, David McCallum, Jeff Bennett",United States,"November 12, 2019",2006.0,TV-G,1 Season,"Animation, Comedy, Family","Riley and Todd, can replace any adult in their life by making a simple call to the Fleemco company.",,,,,,
s1328,Movie,The Rescuers,"Wolfgang Reitherman, John Lounsbery, Art Stevens","Bob Newhart, Eva Gabor, Geraldine Page, Joe Flynn, Jeanette Nolan, Pat Buttram",United States,"November 12, 2019",1977.0,G,78 min,"Action-Adventure, Animation, Comedy",Two mice rush to help an orphan girl in the clutches of an evil woman.,,,,,,
s1329,Movie,The Rescuers Down Under,"Hendel Butoy, Mike Gabriel","Bob Newhart, Eva Gabor, John Candy, Tristan Rogers, Adam Ryen, Wayne Robson",United States,"November 12, 2019",1990.0,G,78 min,"Action-Adventure, Animation, Family",Bernard and Bianca race to Australia to save a boy from a vile poacher.,,,,,,
s1330,Movie,The Rookie,John Hancock,"Dennis Quaid, Rachel Griffiths, Jay Hernandez, Beth Grant, Angus Jones, Brian Cox",United States,"November 12, 2019",2002.0,G,129 min,"Biographical, Family, Sports",A high school baseball coach gets a second chance as a big-league pitcher.,,,,,,
s1331,Movie,The Santa Clause,John Pasquin,"Tim Allen, Judge Reinhold, Wendy Crewson, Eric Lloyd, David Krumholtz, Larry Brandenburg","United States, Canada","November 12, 2019",1994.0,PG,98 min,"Comedy, Family, Fantasy",A bizarre twist of fate transforms a divorced dad into the new Santa.,,,,,,
s1332,Movie,The Santa Clause 2,Michael Lembeck,"Tim Allen, Judge Reinhold, Wendy Crewson, Elizabeth Mitchell, David Krumholtz, Eric Lloyd","United States, Canada","November 12, 2019",2002.0,G,106 min,"Comedy, Family, Fantasy",Scott Calvin must get married by Christmas Eve or lose his title as Santa.,,,,,,
s1333,Movie,The Santa Clause 3: The Escape Clause,Michael Lembeck,"Tim Allen, Elizabeth Mitchell, Judge Reinhold, Wendy Crewson, Ann-Margret , Eric Lloyd","United States, Canada","November 12, 2019",2006.0,G,94 min,"Comedy, Family, Fantasy",The holidays take a chaotic turn when Jack Frost puts a freeze on Christmas.,,,,,,
s1334,Movie,The Scream Team,Stuart Gillard,"Mark Rendall, Kat Dennings, Robert Bockstael, Eric Idle, Tommy Davidson, Gary Reineke",United States,"November 12, 2019",2002.0,TV-PG,88 min,"Comedy, Fantasy",Ian and Claire Carlyle discover that ghosts really do exist!,,,,,,
s1335,Movie,The Secret of the Magic Gourd,"朱家欣 , 钟智行","劳奕嘉 , 朱祺隆 , 郭凯敏 , 郑嘉昊 , 孟谦 , 陈佩斯","China, Hong Kong, United States","November 12, 2019",2009.0,G,84 min,Fantasy,A boy's world is turned upside down when he hooks a wish-granting gourd.,,,,,,
s1336,Movie,The Shaggy D.A.,Robert Stevenson,"Dean Jones, Tim Conway, Suzanne Pleshette, Keenan Wynn, Jo Worley, Dick Van Patten",United States,"November 12, 2019",1976.0,G,92 min,"Comedy, Family, Fantasy",A District Attorney candidate finds himself transformed into a sheepdog.,,,,,,
s1337,Movie,The Shaggy Dog,Charles Barton,"Fred MacMurray, Jean Hagen, Tommy Kirk, Annette Funicello, Tim Considine, Kevin Corcoran",United States,"November 12, 2019",1959.0,G,102 min,"Comedy, Family, Fantasy",A magical ring transforms a teenager into a lumbering sheepdog.,,,,,,
s1338,Movie,The Sign of Zorro,"Lewis Foster, Norman Foster","Guy Williams, George Lewis, Gene Sheldon, Henry Calvin, Tony Russo, John Dehner",United States,"November 12, 2019",1960.0,G,90 min,"Action-Adventure, Drama, Family",Don Diego dons the mask of Zorro to free his town from a dictator. See details for advisory.,,,,,,
s1339,Movie,The Simple Things,Charles Nichols,,United States,"November 12, 2019",1953.0,TV-G,8 min,"Animation, Comedy, Family",Mickey and Pluto go fishing at the beach. See details for advisory.,,,,,,
s1340,Movie,The Sound of Music,Robert Wise,"Julie Andrews, Christopher Plummer, Richard Haydn, Peggy Wood, Evadne Baker, Portia Nelson",United States,"November 12, 2019",1965.0,G,175 min,"Biographical, Family, Historical",A governess wins the hearts of many and leads the Von Trapp family to their 1938 flight to freedom.,,,,,,
s1341,Movie,The Story of Robin Hood And His Merrie Men,Ken Annakin,"Richard Todd, Joan Rice, Peter Finch, James Hayter, Martita Hunt, James Justice",United Kingdom,"November 12, 2019",1952.0,PG,84 min,"Action-Adventure, Family",Prince John conspires to gain power when King Richard leaves England.,,,,,,
s1342,Movie,The Strongest Man in the World,Vincent McEveety,"Kurt Russell, Joe Flynn, Eve Arden, Cesar Romero, Phil Silvers, Dick Van Patten",United States,"November 12, 2019",1975.0,G,92 min,"Comedy, Family, Science Fiction",A college science wiz gains super strength in a lab accident. See details for advisory.,,,,,,
s1343,Movie,The Suite Life Movie,Sean McNamara,"Cole Sprouse, Dylan Sprouse, Brenda Song, Debby Ryan, Matthew Timmons, John Ducey",United States,"November 12, 2019",2011.0,TV-G,81 min,"Comedy, Coming of Age",Zack and Cody become truly connected after joining a twin research study.,,,,,,
s1344,TV Show,The Suite Life of Zack & Cody,,"Cole Sprouse, Dylan Sprouse, Brenda Song, Ashley Tisdale, Phill Lewis, Kim Rhodes",United States,"November 12, 2019",2004.0,TV-G,3 Seasons,"Action-Adventure, Comedy, Coming of Age",Twin brothers Zack and Cody get to live with their single mom in Boston's swankiest hotel.,,,,,,
s1345,TV Show,The Suite Life On Deck,,"Cole Sprouse, Dylan Sprouse, Brenda Song, Debby Ryan, Phill Lewis",United States,"November 12, 2019",2008.0,TV-G,3 Seasons,"Action-Adventure, Comedy, Coming of Age","Zack and Cody Martin are aboard the SS Tipton, a luxury passenger cruise liner.",,,,,,
s1346,Movie,The Swap,Jay Karas,"Peyton List, Jacob Bertrand, Darrin Rose, Claire Rankin, Callan Potter, Jesse Bostick",United States,"November 12, 2019",2016.0,TV-G,91 min,"Comedy, Coming of Age, Fantasy",Classmates Ellie and Jack unexplainably trigger a real-life body swap.,,,,,,
s1347,Movie,The Thirteenth Year,Duwayne Dunham,"Chez Starbuck, Dave Coulier, Lisa Sullivan, Justin Ross, Courtnee Draper, Tim Redwine",United States,"November 12, 2019",1999.0,TV-G,89 min,"Coming of Age, Fantasy",Cody learns he can communicate with fish as he nears his 13th birthday.,,,,,,
s1348,Movie,The Three Caballeros,"Norman Ferguson, Clyde Geronimi, Jack Kinney","Aurora Miranda, Carmen Molina, Sterling Holloway, Clarence Nash, Joaquin Garay, Jose Oliveira",United States,"November 12, 2019",1945.0,G,72 min,"Animation, Family, Musical",Magical gifts from his friends send Donald on a musical journey. See details for advisory.,,,,,,
s1349,Movie,The Three Musketeers,Stephen Herek,"Charlie Sheen, Kiefer Sutherland, Chris O'Donnell, Oliver Platt, Tim Curry, Rebecca De Mornay","Austria, United Kingdom, United States","November 12, 2019",1993.0,PG,106 min,"Action-Adventure, Comedy, Family",Three loyal swordsmen and an eager recruit unite to protect the King.,,,,,,
s1350,Movie,The Tigger Movie,Jun Falkenstein,"Jim Cummings, Nikita Hopkins, Ken Sansom, John Fiedler, Peter Cullen, Andre Stojka","United States, Japan","November 12, 2019",2000.0,G,81 min,"Action-Adventure, Animation, Kids",Tigger goes looking through the Hundred Acre Wood to find his family.,,,,,,
